author,sloc,McCab,Hv,Hd,He,loc_add,loc_remove,nfunctions,commit_age,num_commits,commitdate,class
4,13,0,44.3789,1.14286,50.7188,1,1,0,39,8,1377606026,1
4,9,0,51.8915,2.91667,151.35,0,0,0,0,1,1377606033,1
4,1659,33,27489,29.7461,817689,6,3,1,39,8,1377606039,0
3,695,14,10300.1,12.3481,127187,86,48,1,55,6,1378989258,1
3,23,0,144.555,6.33333,915.515,9,8,0,55,6,1378989258,1
3,12,0,28.0735,1.2,33.6883,7,4,0,55,6,1378989258,1
3,1499,75,32429.4,74.1111,2403380,243,201,1,80,9,1379077231,0
3,35,0,133.438,4.75,633.829,9,8,0,80,9,1379077232,1
3,311,14,4420.47,33.8882,149802,16,15,1,78,8,1379077493,1
3,19,0,39.8631,3.5,139.521,9,8,0,78,8,1379077493,1
3,43,0,201.183,4.36364,877.887,9,8,1,79,6,1379077749,0
3,19,0,39.8631,3.5,139.521,9,8,0,79,6,1379077749,1
3,121,0,1619.54,19.8261,32109.2,12,11,1,73,6,1379078079,0
3,19,0,39.8631,3.5,139.521,9,8,0,73,6,1379078079,1
3,311,16,5218.27,31.2527,163085,68,77,1,73,6,1379078553,1
3,19,0,39.8631,3.5,139.521,9,8,0,73,6,1379078553,1
3,695,14,10300.1,12.3481,127187,1,1,1,56,7,1379079927,1
3,23,0,144.555,6.33333,915.515,1,1,0,56,7,1379079928,1
3,12,0,28.0735,1.2,33.6883,1,1,0,56,7,1379079928,1
3,123,6,1416.42,36.6207,51870.3,23,21,1,388,23,1379315354,1
3,37,0,333.403,8.4,2800.59,9,8,0,388,23,1379315354,1
3,134,9,1823.51,39.9,72758,33,42,1,388,24,1379316087,1
3,38,0,307.358,7.59259,2333.64,9,8,0,388,24,1379316088,1
3,389,17,5986.42,38.427,230040,15,16,1,213,16,1379319671,1
3,19,0,39.8631,3.5,139.521,9,8,0,213,16,1379319672,1
3,143,5,1987.38,17.9804,35733.9,27,24,1,75,7,1379320587,1
3,21,0,44.9726,4.2,188.885,9,8,0,75,7,1379320587,1
4,19,0,39.8631,3.5,139.521,9,8,0,507,30,1379329756,1
4,196,15,3738.09,29.0789,108700,40,36,1,507,30,1379329757,1
4,31,0,104,4.5,468,7,6,0,382,38,1379333375,1
4,889,48,22535.2,47.5217,1070910,52,56,1,382,38,1379333377,1
3,102,0,1009.69,16.0811,16236.9,9,8,1,77,6,1379333566,0
3,19,0,39.8631,3.5,139.521,9,8,0,77,6,1379333566,1
4,230,3,6696.89,27.037,181064,54,53,1,382,38,1379334034,1
4,19,0,39.8631,3.5,139.521,9,8,0,382,38,1379334034,1
4,64,4,554.883,8.75,4855.23,9,8,1,504,28,1379334293,1
4,19,0,39.8631,3.5,139.521,9,8,0,504,28,1379334293,1
4,19,0,39.8631,3.5,139.521,1,1,0,504,29,1379334439,1
4,64,4,554.883,8.75,4855.23,1,1,1,504,29,1379334440,1
3,224,11,3915.03,20.843,81601,81,92,1,207,15,1379334578,1
3,19,0,39.8631,3.5,139.521,9,8,0,207,15,1379334578,1
4,19,0,39.8631,3.5,139.521,9,8,0,88,13,1379334680,1
4,193,8,2428.16,23.5714,57235.3,25,25,1,88,13,1379334681,1
3,455,23,6542.02,35.8388,234458,13,12,1,301,22,1379334749,0
3,41,0,315.501,9.21429,2907.11,9,8,0,301,22,1379334750,1
3,372,15,5292.93,35.175,186179,13,12,1,82,12,1379335070,0
3,29,0,128.927,6.33333,816.54,9,8,0,82,12,1379335070,1
4,26,0,127.438,5.81818,741.456,9,8,0,82,14,1379335272,1
4,374,26,5466.31,43.5989,238325,37,36,1,82,14,1379335274,1
3,440,24,6383.29,36.2895,231646,13,12,1,82,12,1379335313,0
3,21,0,44.9726,4.2,188.885,9,8,0,82,12,1379335314,1
3,256,7,1997.46,12.483,24934.2,11,10,1,377,23,1379336007,1
3,19,0,39.8631,3.5,139.521,9,8,0,377,23,1379336007,1
4,212,2,3579.7,29.8134,106723,15,14,1,81,7,1379337210,1
4,19,0,39.8631,3.5,139.521,9,8,0,81,7,1379337210,1
3,123,6,1416.42,36.6207,51870.3,1,1,1,390,25,1379493753,1
3,37,0,333.403,8.4,2800.59,1,1,0,390,25,1379493754,1
1,123,6,1416.42,36.6207,51870.3,1,1,1,390,26,1379502860,1
1,37,0,333.403,8.4,2800.59,1,1,0,390,26,1379502862,1
1,134,9,1823.51,39.9,72758,1,1,1,390,26,1379502898,1
1,38,0,307.358,7.59259,2333.64,1,1,0,390,26,1379502899,1
1,123,6,1416.42,36.6207,51870.3,1,1,1,390,27,1379503283,1
1,37,0,333.403,8.4,2800.59,1,1,0,390,27,1379503284,1
1,134,9,1823.51,39.9,72758,1,1,1,390,27,1379503316,1
1,38,0,307.358,7.59259,2333.64,1,1,0,390,27,1379503317,1
1,123,6,1416.42,36.6207,51870.3,1,1,1,390,24,1379504068,1
1,37,0,333.403,8.4,2800.59,1,1,0,390,24,1379504069,1
1,134,9,1823.51,39.9,72758,1,1,1,390,25,1379504101,1
1,38,0,307.358,7.59259,2333.64,1,1,0,390,25,1379504102,1
1,889,48,22535.2,47.5217,1070910,1,1,1,384,39,1379504189,1
1,31,0,104,4.5,468,1,1,0,384,39,1379504190,1
1,230,3,6696.89,27.037,181064,1,1,1,384,39,1379504255,1
1,19,0,39.8631,3.5,139.521,1,1,0,384,39,1379504256,1
1,196,15,3738.09,29.0789,108700,1,1,1,509,31,1379504311,1
1,19,0,39.8631,3.5,139.521,1,1,0,509,31,1379504311,1
1,212,2,3579.7,29.8134,106723,1,1,1,83,8,1379504371,1
1,19,0,39.8631,3.5,139.521,1,1,0,83,8,1379504372,1
1,143,5,1987.38,17.9804,35733.9,1,1,1,77,8,1379504424,1
1,21,0,44.9726,4.2,188.885,1,1,0,77,8,1379504425,1
1,224,11,3915.03,20.843,81601,1,1,1,209,16,1379504480,1
1,19,0,39.8631,3.5,139.521,1,1,0,209,16,1379504481,1
1,64,4,554.883,8.75,4855.23,1,1,1,506,30,1379504528,1
1,19,0,39.8631,3.5,139.521,1,1,0,506,30,1379504529,1
1,193,8,2428.16,23.5714,57235.3,1,1,1,90,14,1379504594,1
1,19,0,39.8631,3.5,139.521,1,1,0,90,14,1379504595,1
1,374,26,5466.31,43.5989,238325,1,1,1,84,15,1379504660,1
1,26,0,127.438,5.81818,741.456,1,1,0,84,15,1379504660,1
1,440,24,6383.29,36.2895,231646,1,1,1,84,13,1379504727,0
1,21,0,44.9726,4.2,188.885,1,1,0,84,13,1379504728,1
1,372,15,5292.93,35.175,186179,1,1,1,84,13,1379504792,0
1,29,0,128.927,6.33333,816.54,1,1,0,84,13,1379504792,1
1,455,23,6542.02,35.8388,234458,1,1,1,303,23,1379504857,0
1,41,0,315.501,9.21429,2907.11,1,1,0,303,23,1379504857,1
1,102,0,1009.69,16.0811,16236.9,1,1,1,79,7,1379504911,0
1,19,0,39.8631,3.5,139.521,1,1,0,79,7,1379504912,1
1,389,17,5986.42,38.427,230040,1,1,1,215,17,1379504982,1
1,19,0,39.8631,3.5,139.521,1,1,0,215,17,1379504983,1
1,1499,75,32429.4,74.1111,2403380,1,1,1,85,10,1379505081,0
1,35,0,133.438,4.75,633.829,1,1,0,85,10,1379505082,1
1,43,0,201.183,4.36364,877.887,1,1,1,84,7,1379505134,0
1,19,0,39.8631,3.5,139.521,1,1,0,84,7,1379505135,1
1,311,14,4420.47,33.8882,149802,1,1,1,83,9,1379505188,1
1,19,0,39.8631,3.5,139.521,1,1,0,83,9,1379505189,1
1,311,16,5218.27,31.2527,163085,1,1,1,78,7,1379505247,1
1,19,0,39.8631,3.5,139.521,1,1,0,78,7,1379505248,1
1,121,0,1619.54,19.8261,32109.2,1,1,1,78,7,1379505300,0
1,19,0,39.8631,3.5,139.521,1,1,0,78,7,1379505301,1
1,256,7,1997.46,12.483,24934.2,1,1,1,379,24,1379505426,1
1,19,0,39.8631,3.5,139.521,1,1,0,379,24,1379505427,1
4,21,0,44.9726,4.2,188.885,1,1,0,83,9,1380025610,1
4,193,11,2713.53,20.0667,54451.5,212,124,1,83,9,1380025613,1
4,19,0,39.8631,3.5,139.521,1,1,0,90,9,1380099591,1
4,369,12,7453.3,41.04,305883,391,73,1,90,9,1380099592,1
4,19,0,39.8631,3.5,139.521,1,1,0,90,10,1380112618,1
4,325,15,4652.94,33.4688,155728,31,11,1,90,10,1380112621,1
4,19,0,39.8631,3.5,139.521,1,1,0,98,15,1380185948,1
4,193,9,2581.89,24.3692,62918.7,107,98,1,98,15,1380185949,1
3,200,10,2764.64,24.0429,66469.8,60,43,1,99,16,1380286352,1
3,19,0,39.8631,3.5,139.521,1,1,0,99,16,1380286352,1
3,412,26,6435.71,45.54,293082,139,79,1,96,16,1380529801,1
3,26,0,127.438,5.81818,741.456,1,1,0,96,16,1380529801,1
3,1059,64,26804.7,49.3251,1322140,563,248,1,396,40,1380540077,1
3,32,0,108,4.5,486,2,1,0,396,40,1380540077,1
4,19,0,39.8631,3.5,139.521,1,1,0,396,40,1380550491,1
4,230,4,6696.89,27.037,181064,6,6,1,396,40,1380550493,1
3,455,24,6594.59,35.8235,236241,117,99,1,96,14,1380555129,0
3,21,0,44.9726,4.2,188.885,1,1,0,96,14,1380555129,1
3,469,23,6753.29,35.4167,239179,102,85,1,315,24,1380558436,0
3,41,0,315.501,9.21429,2907.11,1,1,0,315,24,1380558436,1
3,453,30,6766.02,43.5955,294968,86,24,1,96,17,1380558756,1
3,26,0,127.438,5.81818,741.456,1,1,0,96,17,1380558756,1
4,35,0,133.438,4.75,633.829,1,1,0,98,11,1380613127,1
4,1825,75,35903.4,81.0247,2909070,1789,1309,1,98,11,1380613129,0
3,1042,64,26907.1,48.2544,1298380,387,435,1,397,41,1380627695,1
3,28,0,79.9545,4.125,329.812,1,5,0,397,41,1380627696,1
3,650,44,8894.3,40.1897,357459,364,97,1,316,25,1380628306,0
3,41,0,315.501,9.21429,2907.11,1,1,0,316,25,1380628307,1
4,19,0,39.8631,3.5,139.521,1,1,0,222,17,1380628662,1
4,309,17,5569.69,26.8894,149766,199,84,1,222,17,1380628664,1
3,636,45,8724.27,40.7826,355798,351,89,1,97,15,1380628695,0
3,21,0,44.9726,4.2,188.885,1,1,0,97,15,1380628696,1
3,568,37,7581.98,40.3911,306245,344,64,1,97,14,1380629478,0
3,29,0,128.927,6.33333,816.54,1,1,0,97,14,1380629478,1
3,1040,64,26824.4,48.2544,1294390,7,9,1,397,42,1380634202,1
3,28,0,79.9545,4.125,329.812,1,1,0,397,42,1380634203,1
3,1040,64,26809.2,48.4231,1298180,5,5,1,397,43,1380637681,1
3,28,0,79.9545,4.125,329.812,1,1,0,397,43,1380637681,1
4,19,0,39.8631,3.5,139.521,1,1,0,96,11,1380639210,1
4,340,17,4991.91,34.311,171277,117,80,1,96,11,1380639213,1
3,636,45,8709.64,40.7826,355202,6,1,1,97,16,1380639562,0
3,21,0,44.9726,4.2,188.885,1,1,0,97,16,1380639563,1
3,568,37,7567.62,40.3911,305665,8,1,1,97,15,1380639903,0
3,29,0,128.927,6.33333,816.54,1,1,0,97,15,1380639904,1
3,650,44,8879.55,40.1897,356866,6,1,1,316,26,1380640265,0
3,41,0,315.501,9.21429,2907.11,1,1,0,316,26,1380640265,1
4,19,0,39.8631,3.5,139.521,1,1,0,235,18,1381243625,1
4,756,32,17233.4,42.1905,727086,1089,230,1,235,18,1381243627,1
3,126,0,1824.78,20.2449,36942.4,15,6,1,99,8,1381306178,0
3,19,0,39.8631,3.5,139.521,1,1,0,99,8,1381306178,1
4,756,32,17233.4,42.1905,727086,5,5,1,236,19,1381315718,1
4,19,0,39.8631,3.5,139.521,1,1,0,236,19,1381315718,1
4,19,0,39.8631,3.5,139.521,1,1,0,230,18,1381316959,1
4,299,17,5368.46,26.5099,142317,69,76,1,230,18,1381316961,1
4,19,0,39.8631,3.5,139.521,1,1,0,236,20,1381319124,1
4,756,32,17271.9,42.1905,728709,8,6,1,236,20,1381319125,1
5,19,0,39.8631,3.5,139.521,1,1,0,105,8,1381326033,1
5,70,2,594.688,10.9107,6488.47,56,10,1,105,8,1381326034,0
5,19,0,39.8631,3.5,139.521,1,1,0,530,32,1381326265,1
5,198,15,3922.09,28.0082,109851,40,29,1,530,32,1381326268,1
3,514,30,9720.64,40.5433,394107,453,104,1,100,8,1381389569,1
3,19,0,39.8631,3.5,139.521,1,1,0,100,8,1381389569,1
3,514,30,9707.24,40.8651,396687,4,4,1,100,9,1381413496,1
3,19,0,39.8631,3.5,139.521,1,1,0,100,9,1381413496,1
2,23,0,144.555,6.33333,915.515,1,1,0,83,8,1381421758,1
2,12,0,28.0735,1.2,33.6883,1,1,0,83,8,1381421761,1
2,780,16,11521,13.9431,160639,308,222,1,83,8,1381421762,1
3,514,30,9707.24,40.8651,396687,5,5,1,101,10,1381471972,1
3,19,0,39.8631,3.5,139.521,1,1,0,101,10,1381471972,1
2,23,0,144.555,6.33333,915.515,1,1,0,84,9,1381473052,1
2,12,0,28.0735,1.2,33.6883,1,1,0,84,9,1381473054,1
2,780,16,11521,13.9431,160639,2,2,1,84,9,1381473055,1
1,375,12,7790.97,42.1386,328301,91,70,1,106,10,1381479896,1
1,19,0,39.8631,3.5,139.521,1,1,0,106,10,1381479896,1
3,511,30,9693.74,40.888,396358,21,21,1,101,11,1381480369,1
3,19,0,39.8631,3.5,139.521,1,1,0,101,11,1381480369,1
1,200,10,2764.64,24.0429,66469.8,11,14,1,113,17,1381484028,1
1,19,0,39.8631,3.5,139.521,1,1,0,113,17,1381484028,1
1,26,0,127.438,5.81818,741.456,1,1,0,107,18,1381484238,1
1,453,30,6766.02,43.5955,294968,11,14,1,107,18,1381484240,1
5,19,0,39.8631,3.5,139.521,1,1,0,402,25,1381488645,1
5,353,10,3434.12,21.7261,74610,192,38,1,402,25,1381488646,1
2,123,6,1416.42,36.6207,51870.3,1,1,1,413,28,1381496229,1
2,37,0,333.403,8.4,2800.59,1,1,0,413,28,1381496231,1
2,134,9,1823.51,39.9,72758,1,1,1,413,28,1381496272,1
2,38,0,307.358,7.59259,2333.64,1,1,0,413,28,1381496273,1
2,1040,64,26809.2,48.4231,1298180,3,3,1,407,44,1381496384,1
2,28,0,79.9545,4.125,329.812,1,1,0,407,44,1381496385,1
2,230,4,6696.89,27.037,181064,3,3,1,407,41,1381496459,1
2,19,0,39.8631,3.5,139.521,1,1,0,407,41,1381496460,1
2,198,15,3922.09,28.0082,109851,1,1,1,532,33,1381496526,1
2,19,0,39.8631,3.5,139.521,1,1,0,532,33,1381496526,1
2,375,12,7790.97,42.1386,328301,1,1,1,106,11,1381496599,1
2,19,0,39.8631,3.5,139.521,1,1,0,106,11,1381496601,1
2,193,11,2713.53,20.0667,54451.5,3,3,1,100,10,1381496662,1
2,21,0,44.9726,4.2,188.885,1,1,0,100,10,1381496663,1
2,299,17,5368.46,26.5099,142317,3,3,1,232,19,1381496730,1
2,19,0,39.8631,3.5,139.521,1,1,0,232,19,1381496731,1
2,64,4,554.883,8.75,4855.23,1,1,1,529,31,1381496789,1
2,19,0,39.8631,3.5,139.521,1,1,0,529,31,1381496790,1
2,200,10,2764.64,24.0429,66469.8,1,1,1,113,18,1381496868,1
2,19,0,39.8631,3.5,139.521,1,1,0,113,18,1381496869,1
2,453,30,6766.02,43.5955,294968,1,1,1,107,19,1381496948,1
2,26,0,127.438,5.81818,741.456,1,1,0,107,19,1381496949,1
2,636,45,8709.64,40.7826,355202,3,3,1,107,17,1381497063,0
2,21,0,44.9726,4.2,188.885,1,1,0,107,17,1381497064,1
2,568,37,7567.62,40.3911,305665,3,3,1,107,16,1381497145,0
2,29,0,128.927,6.33333,816.54,1,1,0,107,16,1381497146,1
2,650,44,8879.55,40.1897,356866,3,3,1,326,27,1381497227,0
2,41,0,315.501,9.21429,2907.11,1,1,0,326,27,1381497228,1
2,102,0,1009.69,16.0811,16236.9,1,1,1,102,8,1381497293,0
2,19,0,39.8631,3.5,139.521,1,1,0,102,8,1381497294,1
2,756,32,17271.9,42.1905,728709,3,3,1,238,21,1381497391,1
2,19,0,39.8631,3.5,139.521,1,1,0,238,21,1381497392,1
2,1825,75,35903.4,81.0247,2909070,3,3,1,108,12,1381497511,0
2,35,0,133.438,4.75,633.829,1,1,0,108,12,1381497512,1
2,70,2,594.688,10.9107,6488.47,1,1,1,107,9,1381497576,0
2,19,0,39.8631,3.5,139.521,1,1,0,107,9,1381497577,1
2,340,17,4991.91,34.311,171277,3,3,1,106,12,1381497643,1
2,19,0,39.8631,3.5,139.521,1,1,0,106,12,1381497644,1
2,511,30,9693.74,40.888,396358,3,3,1,101,12,1381497718,1
2,19,0,39.8631,3.5,139.521,1,1,0,101,12,1381497719,1
2,126,0,1824.78,20.2449,36942.4,3,3,1,101,9,1381497784,0
2,19,0,39.8631,3.5,139.521,1,1,0,101,9,1381497785,1
2,353,10,3434.12,21.7261,74610,1,1,1,402,26,1381497942,1
2,19,0,39.8631,3.5,139.521,1,1,0,402,26,1381497943,1
3,134,9,1745.97,39.8382,69556.4,5,5,1,416,29,1381730902,1
3,38,0,307.358,7.59259,2333.64,1,1,0,416,29,1381730903,1
4,14,0,44.3789,1.14286,50.7188,7,4,0,87,9,1381750319,1
4,62,0,1607.36,11.25,18082.8,9,8,0,87,9,1381750320,1
4,9,0,51.8915,2.91667,151.35,0,0,0,48,2,1381750331,1
4,1777,39,29821.1,29.0547,866446,575,424,1,87,9,1381750340,0
4,62,0,1607.36,11.25,18082.8,1,1,0,88,10,1381835172,1
4,14,0,44.3789,1.14286,50.7188,1,1,0,88,10,1381835172,1
4,9,0,51.8915,2.91667,151.35,0,0,0,49,3,1381835180,1
4,2106,61,45375.7,43.0228,1952190,858,164,1,88,10,1381835190,0
2,123,6,1416.42,36.6207,51870.3,1,1,1,417,29,1381846081,1
2,37,0,333.403,8.4,2800.59,1,1,0,417,29,1381846082,1
2,134,9,1745.97,39.8382,69556.4,1,1,1,417,30,1381846128,1
2,38,0,307.358,7.59259,2333.64,1,1,0,417,30,1381846130,1
4,200,10,2764.64,24.0429,66469.8,1,1,1,117,19,1381846296,1
4,19,0,39.8631,3.5,139.521,1,1,0,117,19,1381846297,1
2,1040,64,26809.2,48.4231,1298180,1,1,1,411,45,1381846307,1
2,28,0,79.9545,4.125,329.812,1,1,0,411,45,1381846308,1
4,453,30,6766.02,43.5955,294968,1,1,1,111,20,1381846382,1
4,26,0,127.438,5.81818,741.456,1,1,0,111,20,1381846383,1
2,230,4,6696.89,27.037,181064,1,1,1,411,42,1381846387,1
2,19,0,39.8631,3.5,139.521,1,1,0,411,42,1381846388,1
2,198,15,3922.09,28.0082,109851,1,1,1,536,34,1381846456,1
2,19,0,39.8631,3.5,139.521,1,1,0,536,34,1381846458,1
4,636,45,8709.64,40.7826,355202,1,1,1,111,18,1381846475,0
4,21,0,44.9726,4.2,188.885,1,1,0,111,18,1381846476,1
2,375,12,7790.97,42.1386,328301,1,1,1,110,12,1381846536,1
2,19,0,39.8631,3.5,139.521,1,1,0,110,12,1381846537,1
3,1825,75,35903.4,81.0247,2909070,1,1,1,112,13,1381846555,0
3,35,0,133.438,4.75,633.829,1,1,0,112,13,1381846556,1
4,568,37,7567.62,40.3911,305665,1,1,1,111,17,1381846563,0
4,29,0,128.927,6.33333,816.54,1,1,0,111,17,1381846564,1
2,193,11,2713.53,20.0667,54451.5,1,1,1,104,11,1381846603,1
2,21,0,44.9726,4.2,188.885,1,1,0,104,11,1381846604,1
3,70,2,594.688,10.9107,6488.47,1,1,1,111,10,1381846618,0
3,19,0,39.8631,3.5,139.521,1,1,0,111,10,1381846619,1
2,299,17,5368.46,26.5099,142317,1,1,1,236,20,1381846673,1
2,19,0,39.8631,3.5,139.521,1,1,0,236,20,1381846674,1
3,340,17,4991.91,34.311,171277,1,1,1,110,13,1381846681,1
3,19,0,39.8631,3.5,139.521,1,1,0,110,13,1381846682,1
2,64,4,554.883,8.75,4855.23,1,1,1,533,32,1381846733,1
2,19,0,39.8631,3.5,139.521,1,1,0,533,32,1381846734,1
3,511,30,9693.74,40.888,396358,1,1,1,105,13,1381846750,1
3,19,0,39.8631,3.5,139.521,1,1,0,105,13,1381846751,1
3,126,0,1824.78,20.2449,36942.4,1,1,1,105,10,1381846811,0
3,19,0,39.8631,3.5,139.521,1,1,0,105,10,1381846812,1
4,650,44,8879.55,40.1897,356866,1,1,1,330,28,1381846820,0
4,41,0,315.501,9.21429,2907.11,1,1,0,330,28,1381846821,1
4,102,0,1009.69,16.0811,16236.9,1,1,1,106,9,1381846893,0
4,19,0,39.8631,3.5,139.521,1,1,0,106,9,1381846894,1
4,756,32,17271.9,42.1905,728709,1,1,1,242,22,1381847018,1
4,19,0,39.8631,3.5,139.521,1,1,0,242,22,1381847019,1
4,353,10,3434.12,21.7261,74610,1,1,1,406,27,1381847343,1
4,19,0,39.8631,3.5,139.521,1,1,0,406,27,1381847344,1
3,780,16,11521,13.9431,160639,1,1,1,88,10,1381848049,1
3,23,0,144.555,6.33333,915.515,1,1,0,88,10,1381848050,1
3,12,0,28.0735,1.2,33.6883,1,1,0,88,10,1381848052,1
4,62,0,1607.36,11.25,18082.8,1,1,0,88,11,1381848232,1
4,14,0,44.3789,1.14286,50.7188,1,1,0,88,11,1381848232,1
4,9,0,51.8915,2.91667,151.35,0,0,0,49,4,1381848234,1
4,2106,61,45375.7,43.0228,1952190,3,3,1,88,11,1381848234,0
5,19,0,39.8631,3.5,139.521,1,1,0,112,14,1382009217,1
5,352,17,5220.04,35.0119,182763,27,6,1,112,14,1382009219,1
4,19,0,39.8631,3.5,139.521,1,1,0,244,23,1382018060,1
4,756,33,17387.3,42.3333,736062,35,30,1,244,23,1382018062,1
5,19,0,39.8631,3.5,139.521,1,1,0,113,15,1382075381,1
5,317,15,4859.7,34,165230,35,66,1,113,15,1382075383,1
4,19,0,39.8631,3.5,139.521,1,1,0,248,24,1382343890,1
4,795,36,18524.6,43.2462,801119,110,41,1,248,24,1382343891,1
4,19,0,39.8631,3.5,139.521,1,1,0,250,25,1382526851,1
4,817,37,18868.3,43.2362,815794,34,9,1,250,25,1382526853,1
2,484,27,9202.88,40.1025,369058,30,62,1,113,14,1382542361,1
2,19,0,39.8631,3.5,139.521,1,1,0,113,14,1382542368,1
4,19,0,39.8631,3.5,139.521,1,1,0,251,26,1382600586,1
4,813,37,18790.1,43.2273,812244,77,86,1,251,26,1382600588,1
2,2106,61,45787.5,44.3098,2028830,130,120,1,97,12,1382604814,0
2,62,0,1607.36,11.25,18082.8,1,1,0,97,12,1382604814,1
2,15,0,58.8103,1.11111,65.3448,2,1,0,97,12,1382604815,1
2,835,15,14974.7,19.8282,296921,204,106,1,97,11,1382608221,1
2,27,0,200.674,7.96154,1597.68,9,2,0,97,11,1382608222,1
2,13,0,36,1.16667,42,2,1,0,97,11,1382608223,1
4,62,0,1607.36,11.25,18082.8,1,1,0,97,13,1382620928,1
4,15,0,58.8103,1.11111,65.3448,1,1,0,97,13,1382620928,1
4,9,0,51.8915,2.91667,151.35,0,0,0,58,5,1382620944,1
4,2106,61,45787.5,44.3098,2028830,116,110,1,97,13,1382620956,0
4,19,0,39.8631,3.5,139.521,1,1,0,415,28,1382624605,1
4,367,12,3602.18,22.7731,82032.9,23,5,1,415,28,1382624609,1
4,19,0,39.8631,3.5,139.521,1,1,0,249,21,1382958164,1
4,308,17,5566.95,27.068,150686,18,9,1,249,21,1382958166,1
4,321,18,5759.44,27.6857,159454,20,4,1,249,22,1382970221,1
4,19,0,39.8631,3.5,139.521,1,1,0,249,22,1382970221,1
4,19,0,39.8631,3.5,139.521,1,1,0,256,27,1383036634,1
4,814,37,18898.7,43.4091,820374,12,5,1,256,27,1383036635,1
4,19,0,39.8631,3.5,139.521,1,1,0,256,28,1383050826,1
4,830,39,19101.2,43.8241,837092,218,215,1,256,28,1383050828,1
4,123,6,1416.42,36.6207,51870.3,1,1,1,432,30,1383119253,1
4,37,0,333.403,8.4,2800.59,1,1,0,432,30,1383119254,1
4,134,9,1745.97,39.8382,69556.4,1,1,1,432,31,1383119300,1
4,38,0,307.358,7.59259,2333.64,1,1,0,432,31,1383119301,1
4,1825,75,35903.4,81.0247,2909070,1,1,1,127,14,1383119522,0
4,35,0,133.438,4.75,633.829,1,1,0,127,14,1383119523,1
4,70,2,594.688,10.9107,6488.47,1,1,1,126,11,1383119709,0
4,19,0,39.8631,3.5,139.521,1,1,0,126,11,1383119710,1
4,317,15,4859.7,34,165230,3,3,1,125,16,1383119778,1
4,19,0,39.8631,3.5,139.521,1,1,0,125,16,1383119779,1
4,484,27,9202.88,40.1025,369058,3,3,1,120,15,1383119889,1
4,19,0,39.8631,3.5,139.521,1,1,0,120,15,1383119890,1
4,126,0,1824.78,20.2449,36942.4,1,1,1,120,11,1383119962,0
4,19,0,39.8631,3.5,139.521,1,1,0,120,11,1383119964,1
4,835,15,14974.7,19.8282,296921,1,1,1,103,12,1383120123,1
4,27,0,200.674,7.96154,1597.68,1,1,0,103,12,1383120125,1
4,13,0,36,1.16667,42,1,1,0,103,12,1383120126,1
3,1040,64,26809.2,48.4231,1298180,1,1,1,426,46,1383120158,1
3,28,0,79.9545,4.125,329.812,1,1,0,426,46,1383120159,1
3,230,4,6696.89,27.037,181064,1,1,1,426,43,1383120257,1
3,19,0,39.8631,3.5,139.521,1,1,0,426,43,1383120258,1
3,198,15,3922.09,28.0082,109851,1,1,1,551,35,1383120330,1
3,19,0,39.8631,3.5,139.521,1,1,0,551,35,1383120331,1
3,375,12,7790.97,42.1386,328301,1,1,1,125,13,1383120415,1
3,19,0,39.8631,3.5,139.521,1,1,0,125,13,1383120416,1
3,193,11,2713.53,20.0667,54451.5,1,1,1,119,12,1383120483,1
3,21,0,44.9726,4.2,188.885,1,1,0,119,12,1383120484,1
3,321,18,5759.44,27.6857,159454,3,3,1,251,23,1383120558,1
3,19,0,39.8631,3.5,139.521,1,1,0,251,23,1383120559,1
3,64,4,554.883,8.75,4855.23,1,1,1,548,33,1383120619,1
3,19,0,39.8631,3.5,139.521,1,1,0,548,33,1383120620,1
3,200,10,2764.64,24.0429,66469.8,1,1,1,132,20,1383120694,1
3,19,0,39.8631,3.5,139.521,1,1,0,132,20,1383120695,1
3,453,30,6766.02,43.5955,294968,1,1,1,126,21,1383120772,1
3,26,0,127.438,5.81818,741.456,1,1,0,126,21,1383120773,1
3,636,45,8709.64,40.7826,355202,1,1,1,126,19,1383120851,0
3,21,0,44.9726,4.2,188.885,1,1,0,126,19,1383120853,1
3,568,37,7567.62,40.3911,305665,1,1,1,126,18,1383120929,0
3,29,0,128.927,6.33333,816.54,1,1,0,126,18,1383120930,1
3,650,44,8879.55,40.1897,356866,1,1,1,345,29,1383121008,0
3,41,0,315.501,9.21429,2907.11,1,1,0,345,29,1383121009,1
3,102,0,1009.69,16.0811,16236.9,1,1,1,121,10,1383121075,0
3,19,0,39.8631,3.5,139.521,1,1,0,121,10,1383121077,1
3,830,39,19101.2,43.8241,837092,3,3,1,257,29,1383121175,1
3,19,0,39.8631,3.5,139.521,1,1,0,257,29,1383121176,1
3,367,12,3602.18,22.7731,82032.9,3,3,1,421,29,1383121332,1
3,19,0,39.8631,3.5,139.521,1,1,0,421,29,1383121333,1
3,9,0,51.8915,2.91667,151.35,0,0,0,64,6,1383125539,1
3,2106,61,45787.5,44.3098,2028830,4,4,1,103,14,1383125539,0
3,62,0,1607.36,11.25,18082.8,1,1,0,103,14,1383125540,1
3,15,0,58.8103,1.11111,65.3448,1,1,0,103,14,1383125540,1
4,15,0,58.8103,1.11111,65.3448,1,1,0,108,15,1383583767,1
4,9,0,51.8915,2.91667,151.35,0,0,0,69,7,1383583768,1
4,62,0,1607.36,11.25,18082.8,1,1,0,108,15,1383583768,1
